id,text,clean_text,tokens,tokens_without_stopwords,stemmed_tokens
AH-y26wXgTIAH0cYultmnU,WKWKWK ini lah alasan gw anti xiaomi,wkwkwk ini lah alasan gw anti xiaomi,"['wkwkwk', 'ini', 'lah', 'alasan', 'gw', 'anti', 'xiaomi']","['alasan', 'anti', 'xiaomi']","['alas', 'anti', 'xiaomi']"
AH-y26wXgTIAH0clHXxiwp,minimal sektor kamera ada hasselblad .. ini masih belum ada,minimal sektor kamera ada hasselblad ini masih belum ada,"['minimal', 'sektor', 'kamera', 'ada', 'hasselblad', 'ini', 'masih', 'belum', 'ada']","['minimal', 'sektor', 'kamera', 'hasselblad']","['minimal', 'sektor', 'kamera', 'hasselblad']"
AH-y26wXgTIAH0fAPsduys,justru 10 jt ada iklan bisa di matikan.. emang ada kah harga 10 jt Spek gitu nyaingin ni hp?,justru jt ada iklan bisa di matikan emang ada kah harga jt spek gitu nyaingin ni hp,"['justru', 'jt', 'ada', 'iklan', 'bisa', 'di', 'matikan', 'emang', 'ada', 'kah', 'harga', 'jt', 'spek', 'gitu', 'nyaingin', 'ni', 'hp']","['iklan', 'matikan', 'kah', 'harga', 'spek', 'gitu', 'nyaingin']","['iklan', 'mati', 'kah', 'harga', 'spek', 'gitu', 'nyaingin']"
AH-y26wXgTIAH0fL2DTOcH,Poco harga bukan poco😂,poco harga bukan poco,"['poco', 'harga', 'bukan', 'poco']","['poco', 'harga', 'poco']","['poco', 'harga', 'poco']"
AH-y26wXgTIAH0fS6yekgT,Beahhhhhh,beahhhhhh,['beahhhhhh'],['beahhhhhh'],['beahhhhhh']
AH-y26wXgTIAH0g9z5XrYr,Kan bisa di nonaktifkan 😏,kan bisa di nonaktifkan,"['kan', 'bisa', 'di', 'nonaktifkan']",['nonaktifkan'],['nonaktif']
AH-y26wXgTIAH0gQp2osoe,hp xiaomi gw gk ada iklan nya sama sekali ...justru infinix ade gw banyak iklan nya hahahaa parah,hp xiaomi gw gk ada iklan nya sama sekali justru infinix ade gw banyak iklan nya hahahaa parah,"['hp', 'xiaomi', 'gw', 'gk', 'ada', 'iklan', 'nya', 'sama', 'sekali', 'justru', 'infinix', 'ade', 'gw', 'banyak', 'iklan', 'nya', 'hahahaa', 'parah']","['xiaomi', 'iklan', 'infinix', 'ade', 'iklan', 'hahahaa', 'parah']","['xiaomi', 'iklan', 'infinix', 'ade', 'iklan', 'hahahaa', 'parah']"
AH-y26wXgTIAH0gf0rsZA0,"Positive ajaa, mungkin Xiaomi lupa aowkaowk",positive ajaa mungkin xiaomi lupa aowkaowk,"['positive', 'ajaa', 'mungkin', 'xiaomi', 'lupa', 'aowkaowk']","['positive', 'ajaa', 'xiaomi', 'lupa', 'aowkaowk']","['positive', 'ajaa', 'xiaomi', 'lupa', 'aowkaowk']"
AH-y26wXgTIAH0hUHEih3X,kalau ada yg langsung no ads kenapa harus repot😅​@@faizalariyanto2860,kalau ada yg langsung no ads kenapa harus repotfaizalariyanto,"['kalau', 'ada', 'yg', 'langsung', 'no', 'ads', 'kenapa', 'harus', 'repotfaizalariyanto']","['langsung', 'ads', 'repotfaizalariyanto']","['langsung', 'ads', 'repotfaizalariyanto']"
AH-y26wXgTIAH0hvlFCau1,15jt + gak ada charge??,jt gak ada charge,"['jt', 'gak', 'ada', 'charge']",['charge'],['charge']
AH-y26wXgTIAH0i--C_RMC,"Seharusnya. Mudah menghilangkan Iklan di Hyper os, Hp ak Xiaomi 12 Lite gak ad sama sekali Iklan karna udh tau dmna letak menghilangkan Iklany",seharusnya mudah menghilangkan iklan di hyper os hp ak xiaomi lite gak ad sama sekali iklan karna udh tau dmna letak menghilangkan iklany,"['seharusnya', 'mudah', 'menghilangkan', 'iklan', 'di', 'hyper', 'os', 'hp', 'ak', 'xiaomi', 'lite', 'gak', 'ad', 'sama', 'sekali', 'iklan', 'karna', 'udh', 'tau', 'dmna', 'letak', 'menghilangkan', 'iklany']","['mudah', 'menghilangkan', 'iklan', 'hyper', 'xiaomi', 'lite', 'iklan', 'karna', 'tau', 'dmna', 'letak', 'menghilangkan', 'iklany']","['mudah', 'hilang', 'iklan', 'hyper', 'xiaomi', 'lite', 'iklan', 'karna', 'tau', 'dmna', 'letak', 'hilang', 'iklany']"
AH-y26wXgTIAH0ih-K-HWp,aman tunggu sebulan lg ilang iklannya stlh denger cuitan bang dapit....tp ntah khusus buat reviewers doank ama smua...,aman tunggu sebulan lg ilang iklannya stlh denger cuitan bang dapittp ntah khusus buat reviewers doank ama smua,"['aman', 'tunggu', 'sebulan', 'lg', 'ilang', 'iklannya', 'stlh', 'denger', 'cuitan', 'bang', 'dapittp', 'ntah', 'khusus', 'buat', 'reviewers', 'doank', 'ama', 'smua']","['aman', 'tunggu', 'sebulan', 'ilang', 'iklannya', 'stlh', 'denger', 'cuitan', 'dapittp', 'ntah', 'khusus', 'reviewers', 'doank', 'ama', 'smua']","['aman', 'tunggu', 'bulan', 'ilang', 'iklan', 'stlh', 'denger', 'cuit', 'dapittp', 'ntah', 'khusus', 'reviewers', 'doank', 'ama', 'smua']"
AH-y26wXgTIAH0iom9ozGa,Gw x 3 pro gd iklan kok,gw x pro gd iklan kok,"['gw', 'x', 'pro', 'gd', 'iklan', 'kok']","['pro', 'iklan']","['pro', 'iklan']"
AH-y26wXgTIAH0iq8y9BXH,Impossible,impossible,['impossible'],['impossible'],['impossible']
AH-y26wXgTIAH0iyauip6C,"Udah klok gk ada kegiatan nonton aja,, mw beli jugak nggak😂",udah klok gk ada kegiatan nonton aja mw beli jugak nggak,"['udah', 'klok', 'gk', 'ada', 'kegiatan', 'nonton', 'aja', 'mw', 'beli', 'jugak', 'nggak']","['klok', 'kegiatan', 'nonton', 'beli', 'jugak', 'nggak']","['klok', 'giat', 'nonton', 'beli', 'jugak', 'nggak']"
AH-y26wXgTIAH0jEzjPouL,"ntar di kasih harga 15jt+ kek kompetitor dengan chipset sama, ngamokkkk
dengan ngilangin iklan, xiaomi iklanin di tv di baleho kek samsung",ntar di kasih harga jt kek kompetitor dengan chipset sama ngamokkkk dengan ngilangin iklan xiaomi iklanin di tv di baleho kek samsung,"['ntar', 'di', 'kasih', 'harga', 'jt', 'kek', 'kompetitor', 'dengan', 'chipset', 'sama', 'ngamokkkk', 'dengan', 'ngilangin', 'iklan', 'xiaomi', 'iklanin', 'di', 'tv', 'di', 'baleho', 'kek', 'samsung']","['ntar', 'kasih', 'harga', 'kompetitor', 'chipset', 'ngamokkkk', 'ngilangin', 'iklan', 'xiaomi', 'iklanin', 'baleho', 'samsung']","['ntar', 'kasih', 'harga', 'kompetitor', 'chipset', 'ngamokkkk', 'ngilangin', 'iklan', 'xiaomi', 'iklanin', 'baleho', 'samsung']"
AH-y26wXgTIAH0jHVdxNZC,Beda kelas bro sma a56 masih jauh sma Snapdragon 8elit​@@Ateng-c4h,beda kelas bro sma a masih jauh sma snapdragon elitatengch,"['beda', 'kelas', 'bro', 'sma', 'a', 'masih', 'jauh', 'sma', 'snapdragon', 'elitatengch']","['beda', 'kelas', 'bro', 'sma', 'sma', 'snapdragon', 'elitatengch']","['beda', 'kelas', 'bro', 'sma', 'sma', 'snapdragon', 'elitatengch']"
AH-y26wXgTIAH0kcnO6N9B,beuh sarah budduhhh 😂😅😂,beuh sarah budduhhh,"['beuh', 'sarah', 'budduhhh']","['beuh', 'sarah', 'budduhhh']","['beuh', 'sarah', 'budduhhh']"
AH-y26wXgTIAH0kecfQHyr,beuh sarah budduhhh 😂😅😂,beuh sarah budduhhh,"['beuh', 'sarah', 'budduhhh']","['beuh', 'sarah', 'budduhhh']","['beuh', 'sarah', 'budduhhh']"
AH-y26wXgTIAH0lNBtiEBz,"Bagus mana bang, poco f7 ultra sama xiaomi 14t pro ???",bagus mana bang poco f ultra sama xiaomi t pro,"['bagus', 'mana', 'bang', 'poco', 'f', 'ultra', 'sama', 'xiaomi', 't', 'pro']","['bagus', 'poco', 'ultra', 'xiaomi', 'pro']","['bagus', 'poco', 'ultra', 'xiaomi', 'pro']"
AH-y26wXgTIAH0muUOEP5s,"Kelihatan ga pernah pake Xiaomi cuma komen doang makanya alesan Iklan , padahal iklan bisa ga ada bahkan ga ada kalau di flagshipnya",kelihatan ga pernah pake xiaomi cuma komen doang makanya alesan iklan padahal iklan bisa ga ada bahkan ga ada kalau di flagshipnya,"['kelihatan', 'ga', 'pernah', 'pake', 'xiaomi', 'cuma', 'komen', 'doang', 'makanya', 'alesan', 'iklan', 'padahal', 'iklan', 'bisa', 'ga', 'ada', 'bahkan', 'ga', 'ada', 'kalau', 'di', 'flagshipnya']","['pake', 'xiaomi', 'komen', 'doang', 'alesan', 'iklan', 'iklan', 'flagshipnya']","['pake', 'xiaomi', 'komen', 'doang', 'alesan', 'iklan', 'iklan', 'flagshipnya']"
AH-y26wXgTIAH0nPrW2FLh,"Ada iklannya, Ada iklannya, Ada iklannya, 😅😅",ada iklannya ada iklannya ada iklannya,"['ada', 'iklannya', 'ada', 'iklannya', 'ada', 'iklannya']","['iklannya', 'iklannya', 'iklannya']","['iklan', 'iklan', 'iklan']"
AH-y26wXgTIAH0nQYSEwKK,​@@bbpprr20 xiaomi 14 juga masih ada iklanya bro,bbpprr xiaomi juga masih ada iklanya bro,"['bbpprr', 'xiaomi', 'juga', 'masih', 'ada', 'iklanya', 'bro']","['bbpprr', 'xiaomi', 'iklanya', 'bro']","['bbpprr', 'xiaomi', 'iklanya', 'bro']"
AH-y26wXgTIAH0nY8wn6Qd,iklan gampang dihilangkan,iklan gampang dihilangkan,"['iklan', 'gampang', 'dihilangkan']","['iklan', 'gampang', 'dihilangkan']","['iklan', 'gampang', 'hilang']"
AH-y26wXgTIAH0o-9RhL68,"Ini yg masalahin iklan gapernah pake produknya kan ya kata gw sih norak,Itu kan fitur kocak bisa di nonaktifin ga ganggu sama sekali pake ada istilah hp beriklan atau keganggu ada iklannya banyak lu segaptek apa njir, gw pake poco/xiomi beli langsung setting ga nyampe semenit buat nonaktifin fiturnya dan sama sekali ga ada satupun iklan yg muncul 🙂",ini yg masalahin iklan gapernah pake produknya kan ya kata gw sih norakitu kan fitur kocak bisa di nonaktifin ga ganggu sama sekali pake ada istilah hp beriklan atau keganggu ada iklannya banyak lu segaptek apa njir gw pake pocoxiomi beli langsung setting ga nyampe semenit buat nonaktifin fiturnya dan sama sekali ga ada satupun iklan yg muncul,"['ini', 'yg', 'masalahin', 'iklan', 'gapernah', 'pake', 'produknya', 'kan', 'ya', 'kata', 'gw', 'sih', 'norakitu', 'kan', 'fitur', 'kocak', 'bisa', 'di', 'nonaktifin', 'ga', 'ganggu', 'sama', 'sekali', 'pake', 'ada', 'istilah', 'hp', 'beriklan', 'atau', 'keganggu', 'ada', 'iklannya', 'banyak', 'lu', 'segaptek', 'apa', 'njir', 'gw', 'pake', 'pocoxiomi', 'beli', 'langsung', 'setting', 'ga', 'nyampe', 'semenit', 'buat', 'nonaktifin', 'fiturnya', 'dan', 'sama', 'sekali', 'ga', 'ada', 'satupun', 'iklan', 'yg', 'muncul']","['masalahin', 'iklan', 'gapernah', 'pake', 'produknya', 'norakitu', 'fitur', 'kocak', 'nonaktifin', 'ganggu', 'pake', 'istilah', 'beriklan', 'keganggu', 'iklannya', 'segaptek', 'njir', 'pake', 'pocoxiomi', 'beli', 'langsung', 'setting', 'nyampe', 'semenit', 'nonaktifin', 'fiturnya', 'satupun', 'iklan', 'muncul']","['masalahin', 'iklan', 'gapernah', 'pake', 'produk', 'norakitu', 'fitur', 'kocak', 'nonaktifin', 'ganggu', 'pake', 'istilah', 'iklan', 'ganggu', 'iklan', 'segaptek', 'njir', 'pake', 'pocoxiomi', 'beli', 'langsung', 'setting', 'nyampe', 'menit', 'nonaktifin', 'fiturnya', 'satu', 'iklan', 'muncul']"
AH-y26wXgTIAH0o0nDWxru,bro? sumpah yg komen pada dongo kek nya. ini snap elite bro. lu kata harga di teken dibawah 10 jt ada yg laen? kecuali udh 10 juta ke atas wajar harus nya. ini udh under 10 juta masih nawar gada iklan wkwkwkwk,bro sumpah yg komen pada dongo kek nya ini snap elite bro lu kata harga di teken dibawah jt ada yg laen kecuali udh juta ke atas wajar harus nya ini udh under juta masih nawar gada iklan wkwkwkwk,"['bro', 'sumpah', 'yg', 'komen', 'pada', 'dongo', 'kek', 'nya', 'ini', 'snap', 'elite', 'bro', 'lu', 'kata', 'harga', 'di', 'teken', 'dibawah', 'jt', 'ada', 'yg', 'laen', 'kecuali', 'udh', 'juta', 'ke', 'atas', 'wajar', 'harus', 'nya', 'ini', 'udh', 'under', 'juta', 'masih', 'nawar', 'gada', 'iklan', 'wkwkwkwk']","['bro', 'sumpah', 'komen', 'dongo', 'snap', 'elite', 'bro', 'harga', 'teken', 'dibawah', 'laen', 'kecuali', 'juta', 'wajar', 'under', 'juta', 'nawar', 'gada', 'iklan', 'wkwkwkwk']","['bro', 'sumpah', 'komen', 'dongo', 'snap', 'elite', 'bro', 'harga', 'teken', 'bawah', 'laen', 'kecuali', 'juta', 'wajar', 'under', 'juta', 'nawar', 'gada', 'iklan', 'wkwkwkwk']"
AH-y26wXgTIAH0oDZvPoHz,yaudah beli sono,yaudah beli sono,"['yaudah', 'beli', 'sono']","['yaudah', 'beli', 'sono']","['yaudah', 'beli', 'sono']"
AH-y26wXgTIAH0oJ0IzSsG,tetep aja lah ada iklannya ​@@faizalariyanto2860,tetep aja lah ada iklannya faizalariyanto,"['tetep', 'aja', 'lah', 'ada', 'iklannya', 'faizalariyanto']","['tetep', 'iklannya', 'faizalariyanto']","['tetep', 'iklan', 'faizalariyanto']"
AH-y26wXgTIAH0oVhjYLed,"Ya krna dah jual hp agak miring biar ngak rugi"" amat ya harus ad iklan 😂😂😂😂",ya krna dah jual hp agak miring biar ngak rugi amat ya harus ad iklan,"['ya', 'krna', 'dah', 'jual', 'hp', 'agak', 'miring', 'biar', 'ngak', 'rugi', 'amat', 'ya', 'harus', 'ad', 'iklan']","['krna', 'dah', 'jual', 'miring', 'biar', 'ngak', 'rugi', 'iklan']","['krna', 'dah', 'jual', 'miring', 'biar', 'ngak', 'rugi', 'iklan']"
AH-y26wXgTIAH0q9__kuYB,custom rom lahhhh 😂,custom rom lahhhh,"['custom', 'rom', 'lahhhh']","['custom', 'rom', 'lahhhh']","['custom', 'rom', 'lahhhh']"
AH-y26wXgTIAH0qNvqnPWb,​@@nikosantosa_ganIqoo 13 gada iklan bang?,nikosantosa_ganiqoo gada iklan bang,"['nikosantosa_ganiqoo', 'gada', 'iklan', 'bang']","['nikosantosa_ganiqoo', 'gada', 'iklan']","['nikosantosa ganiqoo', 'gada', 'iklan']"
AH-y26wXgTIAH0qZpB0Iym,@nuralifirawan2176  buat ap yg ada garansi resmi hilang dan peluang kena virus tunggui,nuralifirawan buat ap yg ada garansi resmi hilang dan peluang kena virus tunggui,"['nuralifirawan', 'buat', 'ap', 'yg', 'ada', 'garansi', 'resmi', 'hilang', 'dan', 'peluang', 'kena', 'virus', 'tunggui']","['nuralifirawan', 'garansi', 'resmi', 'hilang', 'peluang', 'kena', 'virus', 'tunggui']","['nuralifirawan', 'garansi', 'resmi', 'hilang', 'peluang', 'kena', 'virus', 'tunggu']"
AH-y26wXgTIAH0r7hxiy9P,Emang ada merk lain dengan spek segitu dn harga segitu?,emang ada merk lain dengan spek segitu dn harga segitu,"['emang', 'ada', 'merk', 'lain', 'dengan', 'spek', 'segitu', 'dn', 'harga', 'segitu']","['merk', 'spek', 'segitu', 'harga', 'segitu']","['merk', 'spek', 'segitu', 'harga', 'segitu']"
AH-y26wXgTIAH0rOqBtSBj,ya emang begitu kalo ga begitu ya buka poco 😅,ya emang begitu kalo ga begitu ya buka poco,"['ya', 'emang', 'begitu', 'kalo', 'ga', 'begitu', 'ya', 'buka', 'poco']","['buka', 'poco']","['buka', 'poco']"
AH-y26wXgTIAH0roaCwMQF,"Emang ada merk pesaing yg kasih spek segitu dn harga under 10jt? Gw pake Xiaomi buat second phone enak² aja iklan cuma muncul di aplikasi bawaan sprt Tema getapps dll ga begitu ganggu sih,bukan yg tiba² buka lock screen muncul iklan 😂
Iklan buat reduce ongkos produksi ya kali jualan ga dapet untung 😂😂😂",emang ada merk pesaing yg kasih spek segitu dn harga under jt gw pake xiaomi buat second phone enak² aja iklan cuma muncul di aplikasi bawaan sprt tema getapps dll ga begitu ganggu sihbukan yg tiba² buka lock screen muncul iklan iklan buat reduce ongkos produksi ya kali jualan ga dapet untung,"['emang', 'ada', 'merk', 'pesaing', 'yg', 'kasih', 'spek', 'segitu', 'dn', 'harga', 'under', 'jt', 'gw', 'pake', 'xiaomi', 'buat', 'second', 'phone', 'enak²', 'aja', 'iklan', 'cuma', 'muncul', 'di', 'aplikasi', 'bawaan', 'sprt', 'tema', 'getapps', 'dll', 'ga', 'begitu', 'ganggu', 'sihbukan', 'yg', 'tiba²', 'buka', 'lock', 'screen', 'muncul', 'iklan', 'iklan', 'buat', 'reduce', 'ongkos', 'produksi', 'ya', 'kali', 'jualan', 'ga', 'dapet', 'untung']","['merk', 'pesaing', 'kasih', 'spek', 'segitu', 'harga', 'under', 'pake', 'xiaomi', 'second', 'phone', 'enak²', 'iklan', 'muncul', 'aplikasi', 'bawaan', 'sprt', 'tema', 'getapps', 'dll', 'ganggu', 'sihbukan', 'tiba²', 'buka', 'lock', 'screen', 'muncul', 'iklan', 'iklan', 'reduce', 'ongkos', 'produksi', 'kali', 'jualan', 'dapet', 'untung']","['merk', 'saing', 'kasih', 'spek', 'segitu', 'harga', 'under', 'pake', 'xiaomi', 'second', 'phone', 'enak', 'iklan', 'muncul', 'aplikasi', 'bawa', 'sprt', 'tema', 'getapps', 'dll', 'ganggu', 'sihbukan', 'tiba', 'buka', 'lock', 'screen', 'muncul', 'iklan', 'iklan', 'reduce', 'ongkos', 'produksi', 'kali', 'jual', 'dapet', 'untung']"
AH-y26wXgTIAH0sIQGPrR0,Mmg Poco jualan iklan 😊😊😊😊,mmg poco jualan iklan,"['mmg', 'poco', 'jualan', 'iklan']","['mmg', 'poco', 'jualan', 'iklan']","['mmg', 'poco', 'jual', 'iklan']"
AH-y26wXgTIAH0sfcjs74C,Non aktifkan bisa bro iklanya gw redmi entry gada iklan gw ilangin,non aktifkan bisa bro iklanya gw redmi entry gada iklan gw ilangin,"['non', 'aktifkan', 'bisa', 'bro', 'iklanya', 'gw', 'redmi', 'entry', 'gada', 'iklan', 'gw', 'ilangin']","['non', 'aktifkan', 'bro', 'iklanya', 'redmi', 'entry', 'gada', 'iklan', 'ilangin']","['non', 'aktif', 'bro', 'iklanya', 'redmi', 'entry', 'gada', 'iklan', 'ilangin']"
